대우,,,,NNP,*,F,대우,*,*,*,*,*
연미마을(오라리 방화사건 현장),,,,NNP,*,T,*,*,*,*,*,*
비블리아성서식물원,,,,NNP,*,T,*,*,*,*,*,*
등머을레져,,,,NNP,*,F,*,*,*,*,*,*
산호레저,,,,NNP,*,F,*,*,*,*,*,*
도령모루,,,,NNP,*,F,*,*,*,*,*,*
이편한치과,,,,NNP,*,F,*,*,*,*,*,*
제원한의원,,,,NNP,*,T,*,*,*,*,*,*
신양항(하추자항),,,,NNP,*,T,*,*,*,*,*,*
애월 한담 카약,,,,NNP,*,T,*,*,*,*,*,*
제주돌하르방캠핑장,,,,NNP,*,T,*,*,*,*,*,*
후포해변,,,,NNP,*,T,*,*,*,*,*,*
신대해안,,,,NNP,*,T,*,*,*,*,*,*
우도스쿠터여행,,,,NNP,*,T,*,*,*,*,*,*
예초리해변,,,,NNP,*,T,*,*,*,*,*,*
조일구락부 옛터,,,,NNP,*,F,*,*,*,*,*,*
제주다이브 체험다이빙,,,,NNP,*,T,*,*,*,*,*,*
다랑쉬마을,,,,NNP,*,T,*,*,*,*,*,*
제주농업학교 옛터,,,,NNP,*,F,*,*,*,*,*,*
걸매예술마을,,,,NNP,*,T,*,*,*,*,*,*
SOS박물관,,,,NNP,*,T,*,*,*,*,*,*
신산환해장성,,,,NNP,*,T,*,*,*,*,*,*
천제연폭포 & 제주4.3중문면희생자위령비,,,,NNP,*,F,*,*,*,*,*,*
9연대 본부 옛터,,,,NNP,*,F,*,*,*,*,*,*
관음사 군 주둔지 옛터,,,,NNP,*,F,*,*,*,*,*,*
포도갤러리 in 포도호텔,,,,NNP,*,T,*,*,*,*,*,*
관음사 템플스테이,,,,NNP,*,F,*,*,*,*,*,*
종남마을,,,,NNP,*,T,*,*,*,*,*,*
제주기독교순례길,,,,NNP,*,T,*,*,*,*,*,*
누운오름(한림읍),,,,NNP,*,T,*,*,*,*,*,*
옹포천,,,,NNP,*,T,*,*,*,*,*,*
제주해양레저,,,,NNP,*,F,*,*,*,*,*,*
이호털보네배낚시,,,,NNP,*,F,*,*,*,*,*,*
녹고뫼 캠핑장,,,,NNP,*,T,*,*,*,*,*,*
알오름(표선면),,,,NNP,*,T,*,*,*,*,*,*
대정면 4.3사건 위령비,,,,NNP,*,F,*,*,*,*,*,*
삼밭구석 & 동광리4·3희생자위령비,,,,NNP,*,F,*,*,*,*,*,*
중문색달해변(해산물),,,,NNP,*,T,*,*,*,*,*,*
협재굴(한림공원),,,,NNP,*,T,*,*,*,*,*,*
중문리 신사터,,,,NNP,*,F,*,*,*,*,*,*
미천굴,,,,NNP,*,T,*,*,*,*,*,*
갯깍주상절리,,,,NNP,*,F,*,*,*,*,*,*
녹산로유채꽃길,,,,NNP,*,T,*,*,*,*,*,*
병악현무암지대,,,,NNP,*,F,*,*,*,*,*,*
팜파스그라스,,,,NNP,*,F,*,*,*,*,*,*
백년초농장박물관,,,,NNP,*,T,*,*,*,*,*,*
더마파크,,,,NNP,*,F,*,*,*,*,*,*
태권뮤지컬혼,,,,NNP,*,T,*,*,*,*,*,*
대정향교,,,,NNP,*,F,*,*,*,*,*,*
서귀포잠수함(대국해저관광),,,,NNP,*,T,*,*,*,*,*,*
천주교 순례길 - 신축화해길,,,,NNP,*,T,*,*,*,*,*,*
엄바위장승,,,,NNP,*,T,*,*,*,*,*,*
제주국제공항,,,,NNP,*,T,*,*,*,*,*,*
비자림,,,,NNP,*,T,*,*,*,*,*,*
퍼시픽 리솜 마린스테이지,,,,NNP,*,F,*,*,*,*,*,*
제주국제평화센터,,,,NNP,*,F,*,*,*,*,*,*
성클라라수도원 금악성당,,,,NNP,*,T,*,*,*,*,*,*
제주오렌지,,,,NNP,*,F,*,*,*,*,*,*
터진목 & 성산면 4·3희생자 위령비,,,,NNP,*,F,*,*,*,*,*,*
제주소주 코스모스밭,,,,NNP,*,T,*,*,*,*,*,*
신엄포구,,,,NNP,*,F,*,*,*,*,*,*
삼양방파제,,,,NNP,*,F,*,*,*,*,*,*
신비의도로,,,,NNP,*,F,*,*,*,*,*,*
흑돼지거리,,,,NNP,*,F,*,*,*,*,*,*
강정어촌계,,,,NNP,*,F,*,*,*,*,*,*
화북비석거리,,,,NNP,*,F,*,*,*,*,*,*
본태박물관,,,,NNP,*,T,*,*,*,*,*,*
아라리오뮤지엄동문모텔1,,,,NNP,*,T,*,*,*,*,*,*
제주김녕미로공원,,,,NNP,*,T,*,*,*,*,*,*
아라리오뮤지엄동문모텔2,,,,NNP,*,T,*,*,*,*,*,*
김녕 청굴물,,,,NNP,*,T,*,*,*,*,*,*
갤러리2 중선농원,,,,NNP,*,T,*,*,*,*,*,*
피크닉메이트,,,,NNP,*,F,*,*,*,*,*,*
동귀방파제,,,,NNP,*,F,*,*,*,*,*,*
설쿰바당,,,,NNP,*,T,*,*,*,*,*,*
예술공간 이아,,,,NNP,*,F,*,*,*,*,*,*
문화공간 양,,,,NNP,*,T,*,*,*,*,*,*
안덕면 사계어촌계,,,,NNP,*,F,*,*,*,*,*,*
직접 내 손으로 채취할 수 있는 해산물이라구<제주 바릇잡이 할 수 있는 포인트>,,,,NNP,*,T,*,*,*,*,*,*
브릭캠퍼스,,,,NNP,*,F,*,*,*,*,*,*
마라도잠수함,,,,NNP,*,T,*,*,*,*,*,*
서우봉,,,,NNP,*,T,*,*,*,*,*,*
삼양 셋다리물,,,,NNP,*,T,*,*,*,*,*,*
태웃개,,,,NNP,*,F,*,*,*,*,*,*
구좌 하도어촌계,,,,NNP,*,F,*,*,*,*,*,*
함덕어촌계,,,,NNP,*,F,*,*,*,*,*,*
외도 월대천,,,,NNP,*,T,*,*,*,*,*,*
정의현 일관헌,,,,NNP,*,T,*,*,*,*,*,*
관음사,,,,NNP,*,F,*,*,*,*,*,*
붉은오름 자연휴양림,,,,NNP,*,T,*,*,*,*,*,*
제주도립김창열미술관,,,,NNP,*,T,*,*,*,*,*,*
헬로키티아일랜드,,,,NNP,*,F,*,*,*,*,*,*
구억리 검은굴,,,,NNP,*,T,*,*,*,*,*,*
한복입는 선흘집,,,,NNP,*,T,*,*,*,*,*,*
레더한,,,,NNP,*,T,*,*,*,*,*,*
캘리그라피 오월,,,,NNP,*,T,*,*,*,*,*,*
국립제주박물관,,,,NNP,*,T,*,*,*,*,*,*
효명사,,,,NNP,*,F,*,*,*,*,*,*
쁘램 요가,,,,NNP,*,F,*,*,*,*,*,*
덕천리 팔자 좋아 길,,,,NNP,*,T,*,*,*,*,*,*
외돌개,,,,NNP,*,F,*,*,*,*,*,*
한림바다체험마을,,,,NNP,*,T,*,*,*,*,*,*
유민미술관,,,,NNP,*,T,*,*,*,*,*,*
제주레일바이크,,,,NNP,*,F,*,*,*,*,*,*
한라산 아래 첫 마을,,,,NNP,*,T,*,*,*,*,*,*
산굼부리,,,,NNP,*,F,*,*,*,*,*,*
에코랜드 테마파크,,,,NNP,*,F,*,*,*,*,*,*
맛있는 철학자(태반의땅제주),,,,NNP,*,T,*,*,*,*,*,*
제주허브동산,,,,NNP,*,T,*,*,*,*,*,*
영주산,,,,NNP,*,T,*,*,*,*,*,*
도두동 무지개 해안도로,,,,NNP,*,F,*,*,*,*,*,*
한일우호연수원,,,,NNP,*,T,*,*,*,*,*,*
제주커피박물관 바움 Baum,,,,NNP,*,T,*,*,*,*,*,*
오르미카페,,,,NNP,*,F,*,*,*,*,*,*
한림바다 체험마을,,,,NNP,*,T,*,*,*,*,*,*
트랜스포머 오토봇 얼라이언스,,,,NNP,*,F,*,*,*,*,*,*
봉쥬르봉봉,,,,NNP,*,T,*,*,*,*,*,*
감수굴 밭담길,,,,NNP,*,T,*,*,*,*,*,*
내창트레킹,,,,NNP,*,T,*,*,*,*,*,*
오라동 청보리-메밀꽃밭,,,,NNP,*,T,*,*,*,*,*,*
신효베스트마을,,,,NNP,*,T,*,*,*,*,*,*
차귀도 (일몰),,,,NNP,*,T,*,*,*,*,*,*
액트(AC.lll.T) 볼링장,,,,NNP,*,T,*,*,*,*,*,*
미요캔들,,,,NNP,*,T,*,*,*,*,*,*
한복담_카테고리변경_삭제,,,,NNP,*,F,*,*,*,*,*,*
밝은오름 (벌근오름),,,,NNP,*,T,*,*,*,*,*,*
아름다운피부과,,,,NNP,*,F,*,*,*,*,*,*
신효 생활개선회,,,,NNP,*,F,*,*,*,*,*,*
"도너리오름(돌오름,돝내린오름,골체오름)",,,,NNP,*,T,*,*,*,*,*,*
쇠소깍해변,,,,NNP,*,T,*,*,*,*,*,*
제주인디,,,,NNP,*,F,*,*,*,*,*,*
조선한의원,,,,NNP,*,T,*,*,*,*,*,*
제주신영영화박물관 무비스타,,,,NNP,*,F,*,*,*,*,*,*
"웃밤(웃바매기,웃밤오름)",,,,NNP,*,T,*,*,*,*,*,*
독자봉,,,,NNP,*,T,*,*,*,*,*,*
손방둥이,,,,NNP,*,F,*,*,*,*,*,*
월라봉(효돈),,,,NNP,*,T,*,*,*,*,*,*
월라사,,,,NNP,*,F,*,*,*,*,*,*
행원육상양식단지,,,,NNP,*,F,*,*,*,*,*,*
제주샤르망,,,,NNP,*,T,*,*,*,*,*,*
포토갤러리 자연사랑미술관,,,,NNP,*,T,*,*,*,*,*,*
대정현역사자료전시관,,,,NNP,*,T,*,*,*,*,*,*
서귀포자연휴양림,,,,NNP,*,T,*,*,*,*,*,*
서귀포의료원,,,,NNP,*,T,*,*,*,*,*,*
곽지레저 & 서프나우,,,,NNP,*,F,*,*,*,*,*,*
절부암,,,,NNP,*,T,*,*,*,*,*,*
이스렁오름,,,,NNP,*,T,*,*,*,*,*,*
프랑스샤르망,,,,NNP,*,T,*,*,*,*,*,*
귀빈사,,,,NNP,*,F,*,*,*,*,*,*
제주센트럴파크,,,,NNP,*,F,*,*,*,*,*,*
제주베니스랜드,,,,NNP,*,F,*,*,*,*,*,*
제주별빛누리공원[제한적운영중],,,,NNP,*,T,*,*,*,*,*,*
제주돌문화공원,,,,NNP,*,T,*,*,*,*,*,*
송악산,,,,NNP,*,T,*,*,*,*,*,*
포니밸리,,,,NNP,*,F,*,*,*,*,*,*
감귤박물관,,,,NNP,*,T,*,*,*,*,*,*
소암현중화기념관,,,,NNP,*,T,*,*,*,*,*,*
"병곳오름 (벵곳오름, 안좌오름)",,,,NNP,*,T,*,*,*,*,*,*
우도봉 ATV,,,,NNP,*,T,*,*,*,*,*,*
제주햇살농원,,,,NNP,*,T,*,*,*,*,*,*
소병악 (족은오름),,,,NNP,*,T,*,*,*,*,*,*
청수성결교회,,,,NNP,*,F,*,*,*,*,*,*
성산 유채꽃재배단지,,,,NNP,*,F,*,*,*,*,*,*
예래생태체험관,,,,NNP,*,T,*,*,*,*,*,*
평대리해변,,,,NNP,*,T,*,*,*,*,*,*
해녀박물관,,,,NNP,*,T,*,*,*,*,*,*
제주올레 10-1코스,,,,NNP,*,F,*,*,*,*,*,*
마라도기원정사,,,,NNP,*,F,*,*,*,*,*,*
노리매공원,,,,NNP,*,T,*,*,*,*,*,*
굿다이버,,,,NNP,*,F,*,*,*,*,*,*
탑동해변공연장,,,,NNP,*,T,*,*,*,*,*,*
김녕해수욕장,,,,NNP,*,T,*,*,*,*,*,*
혼인지,,,,NNP,*,F,*,*,*,*,*,*
토토아뜰리에,,,,NNP,*,F,*,*,*,*,*,*
고내리 다락쉼터,,,,NNP,*,F,*,*,*,*,*,*
새시물,,,,NNP,*,T,*,*,*,*,*,*
느지리오름(망오름),,,,NNP,*,T,*,*,*,*,*,*
산지천갤러리,,,,NNP,*,F,*,*,*,*,*,*
동백포레스트,,,,NNP,*,F,*,*,*,*,*,*
샤이니숲길,,,,NNP,*,T,*,*,*,*,*,*
통일관,,,,NNP,*,T,*,*,*,*,*,*
스페이스닷원,,,,NNP,*,T,*,*,*,*,*,*
추억애거리,,,,NNP,*,F,*,*,*,*,*,*
소라의성,,,,NNP,*,T,*,*,*,*,*,*
칠머리길,,,,NNP,*,T,*,*,*,*,*,*
한림공원,,,,NNP,*,T,*,*,*,*,*,*
제주유리박물관,,,,NNP,*,T,*,*,*,*,*,*
거인의 정원,,,,NNP,*,T,*,*,*,*,*,*
어영공원,,,,NNP,*,T,*,*,*,*,*,*
용담 1동 벽화거리,,,,NNP,*,F,*,*,*,*,*,*
한라수목원,,,,NNP,*,T,*,*,*,*,*,*
갓전시관[임시휴관중],,,,NNP,*,T,*,*,*,*,*,*
진빌레 밭담길,,,,NNP,*,T,*,*,*,*,*,*
마린파크,,,,NNP,*,F,*,*,*,*,*,*
보통청춘기록실 청춘사진관,,,,NNP,*,T,*,*,*,*,*,*
청초밭영농조합법인,,,,NNP,*,T,*,*,*,*,*,*
거슨새미오름,,,,NNP,*,T,*,*,*,*,*,*
샛개오리,,,,NNP,*,F,*,*,*,*,*,*
성산포항,,,,NNP,*,T,*,*,*,*,*,*
테디베어뮤지엄제주,,,,NNP,*,F,*,*,*,*,*,*
표선세화해안도로,,,,NNP,*,F,*,*,*,*,*,*
초콜릿랜드,,,,NNP,*,F,*,*,*,*,*,*
제주롯데스카이힐컨트리클럽,,,,NNP,*,T,*,*,*,*,*,*
본지오름,,,,NNP,*,T,*,*,*,*,*,*
여문영아리,,,,NNP,*,F,*,*,*,*,*,*
제주한라병원,,,,NNP,*,T,*,*,*,*,*,*
방림원,,,,NNP,*,T,*,*,*,*,*,*
페인터즈:히어로 제주,,,,NNP,*,F,*,*,*,*,*,*
산방산탄산온천,,,,NNP,*,T,*,*,*,*,*,*
볼레낭길,,,,NNP,*,T,*,*,*,*,*,*
우도잠수함(제주씨월드),,,,NNP,*,T,*,*,*,*,*,*
부영컨트리클럽,,,,NNP,*,T,*,*,*,*,*,*
최남단 체험 감귤농장(가뫼물 농촌생태공원),,,,NNP,*,T,*,*,*,*,*,*
구좌해안로,,,,NNP,*,F,*,*,*,*,*,*
대포포구,,,,NNP,*,F,*,*,*,*,*,*
하도해변,,,,NNP,*,T,*,*,*,*,*,*
개오름,,,,NNP,*,T,*,*,*,*,*,*
제주올레 15-B코스,,,,NNP,*,F,*,*,*,*,*,*
세계조가비박물관,,,,NNP,*,T,*,*,*,*,*,*
제주민속촌,,,,NNP,*,T,*,*,*,*,*,*
석부작박물관,,,,NNP,*,T,*,*,*,*,*,*
예절이오름(여절악),,,,NNP,*,T,*,*,*,*,*,*
신양연안바다목장,,,,NNP,*,T,*,*,*,*,*,*
보롬왓,,,,NNP,*,T,*,*,*,*,*,*
신양포구,,,,NNP,*,F,*,*,*,*,*,*
"안세미 (명도오름,明道岳)",,,,NNP,*,T,*,*,*,*,*,*
방선문,,,,NNP,*,T,*,*,*,*,*,*
추사 유배길 - 2코스 인연의 길,,,,NNP,*,T,*,*,*,*,*,*
강창학 종합경기장,,,,NNP,*,T,*,*,*,*,*,*
성산항,,,,NNP,*,T,*,*,*,*,*,*
어승생승마장 Horseland Jeju,,,,NNP,*,T,*,*,*,*,*,*
이호-내도 해안도로,,,,NNP,*,F,*,*,*,*,*,*
한라산 청정촌,,,,NNP,*,T,*,*,*,*,*,*
삼의악트레킹코스,,,,NNP,*,F,*,*,*,*,*,*
제주오름승마랜드,,,,NNP,*,F,*,*,*,*,*,*
생각하는정원,,,,NNP,*,T,*,*,*,*,*,*
문화빳데리 충전소,,,,NNP,*,F,*,*,*,*,*,*
화조원,,,,NNP,*,T,*,*,*,*,*,*
가마오름 진지동굴,,,,NNP,*,T,*,*,*,*,*,*
바이나흐튼 크리스마스 박물관,,,,NNP,*,T,*,*,*,*,*,*
서복전시관,,,,NNP,*,T,*,*,*,*,*,*
제주레포츠랜드,,,,NNP,*,F,*,*,*,*,*,*
해녀의 태왁,,,,NNP,*,T,*,*,*,*,*,*
휴림,,,,NNP,*,T,*,*,*,*,*,*
애월 하물,,,,NNP,*,T,*,*,*,*,*,*
영남동,,,,NNP,*,T,*,*,*,*,*,*
한국건강관리협회제주특별자치도부,,,,NNP,*,F,*,*,*,*,*,*
윈드1947 카트테마파크,,,,NNP,*,F,*,*,*,*,*,*
추자등대,,,,NNP,*,F,*,*,*,*,*,*
별내린전망대,,,,NNP,*,F,*,*,*,*,*,*
제주판타지월드,,,,NNP,*,F,*,*,*,*,*,*
신천리 벽화마을,,,,NNP,*,T,*,*,*,*,*,*
원앙폭포,,,,NNP,*,F,*,*,*,*,*,*
금악오름(왕매),,,,NNP,*,T,*,*,*,*,*,*
법정사,,,,NNP,*,F,*,*,*,*,*,*
대병악,,,,NNP,*,T,*,*,*,*,*,*
빈네오름,,,,NNP,*,T,*,*,*,*,*,*
제주특별자치도 도립미술관,,,,NNP,*,T,*,*,*,*,*,*
어린이교통공원,,,,NNP,*,T,*,*,*,*,*,*
지그리오름,,,,NNP,*,T,*,*,*,*,*,*
"걸서악(서걸세,걸세오름)",,,,NNP,*,T,*,*,*,*,*,*
선족이오름(알선족이),,,,NNP,*,T,*,*,*,*,*,*
신산공원,,,,NNP,*,T,*,*,*,*,*,*
중문컨트리클럽,,,,NNP,*,T,*,*,*,*,*,*
제주참숯가마찜질방,,,,NNP,*,T,*,*,*,*,*,*
"걸서악 (동걸세, 걸세오름, 걸시오름)",,,,NNP,*,T,*,*,*,*,*,*
제주올레 1코스,,,,NNP,*,F,*,*,*,*,*,*
산지천,,,,NNP,*,T,*,*,*,*,*,*
족은바리메,,,,NNP,*,F,*,*,*,*,*,*
명월성지,,,,NNP,*,F,*,*,*,*,*,*
보롬이 오름,,,,NNP,*,T,*,*,*,*,*,*
가파도,,,,NNP,*,F,*,*,*,*,*,*
입산봉(삿갓오름),,,,NNP,*,T,*,*,*,*,*,*
냇길이소,,,,NNP,*,F,*,*,*,*,*,*
세미소(세미소오름),,,,NNP,*,T,*,*,*,*,*,*
토산봉(망오름),,,,NNP,*,T,*,*,*,*,*,*
곽지레저,,,,NNP,*,F,*,*,*,*,*,*
와흘본향당,,,,NNP,*,T,*,*,*,*,*,*
제주올레 1-1코스,,,,NNP,*,F,*,*,*,*,*,*
서귀포 다이브센터,,,,NNP,*,F,*,*,*,*,*,*
설오름,,,,NNP,*,T,*,*,*,*,*,*
"생기악 (생기오름, 생길이오름)",,,,NNP,*,T,*,*,*,*,*,*
파파월드,,,,NNP,*,F,*,*,*,*,*,*
밧세미 (밭생이),,,,NNP,*,T,*,*,*,*,*,*
제주동백수목원(위미리 애기동백나무군락),,,,NNP,*,T,*,*,*,*,*,*
들리오름 (들위오름),,,,NNP,*,T,*,*,*,*,*,*
머체왓숲길,,,,NNP,*,T,*,*,*,*,*,*
9.81 파크,,,,NNP,*,F,*,*,*,*,*,*
모지오름,,,,NNP,*,T,*,*,*,*,*,*
꽃썸,,,,NNP,*,T,*,*,*,*,*,*
"뒤굽은이 (뒤꾸부니, 뒤곱은이)",,,,NNP,*,T,*,*,*,*,*,*
제주올레 21코스,,,,NNP,*,F,*,*,*,*,*,*
제주올레 11코스,,,,NNP,*,F,*,*,*,*,*,*
종달리수국길,,,,NNP,*,T,*,*,*,*,*,*
제주사랑방(제주책방),,,,NNP,*,T,*,*,*,*,*,*
제주올레 17코스,,,,NNP,*,F,*,*,*,*,*,*
제주올레 6코스,,,,NNP,*,F,*,*,*,*,*,*
제주올레 19코스,,,,NNP,*,F,*,*,*,*,*,*
서귀포층패류화석산지,,,,NNP,*,F,*,*,*,*,*,*
제주올레 18코스,,,,NNP,*,F,*,*,*,*,*,*
바당미술관,,,,NNP,*,T,*,*,*,*,*,*
형제해안도로,,,,NNP,*,F,*,*,*,*,*,*
제주올레 16코스,,,,NNP,*,F,*,*,*,*,*,*
이호테우말등대,,,,NNP,*,F,*,*,*,*,*,*
제주올레 9코스,,,,NNP,*,F,*,*,*,*,*,*
위미항,,,,NNP,*,T,*,*,*,*,*,*
묵리해안쉼터,,,,NNP,*,F,*,*,*,*,*,*
배령연대,,,,NNP,*,F,*,*,*,*,*,*
제주올레 12코스,,,,NNP,*,F,*,*,*,*,*,*
백록담,,,,NNP,*,T,*,*,*,*,*,*
쇠소깍제트,,,,NNP,*,F,*,*,*,*,*,*
스위트몽키,,,,NNP,*,F,*,*,*,*,*,*
